customer_id,customer_rating,review_text,sentiment
23117,3,neutral about the quality.,neutral
23118,1,late delivery and poor packaging.,negative
23119,5,fast delivery and great packaging.,positive
23120,2,very disappointed with the quality.,negative
23121,5,fast delivery and great packaging.,positive
23122,4,excellent product! exceeded expectations.,positive
23123,2,very disappointed with the quality.,negative
23124,5,fast delivery and great packaging.,positive
23125,2,not worth the price.,negative
23126,5,"amazing experience, highly recommend!",positive
23127,1,not worth the price.,negative
23128,2,very disappointed with the quality.,negative
23129,5,"amazing experience, highly recommend!",positive
23130,1,not worth the price.,negative
23131,1,customer service was unhelpful.,negative
23132,4,excellent product! exceeded expectations.,positive
23133,2,not worth the price.,negative
23134,3,works fine but could be better.,neutral
23135,2,very disappointed with the quality.,negative
23136,3,"product is okay, nothing special.",neutral
23137,5,excellent product! exceeded expectations.,positive
23138,4,very satisfied with the quality.,positive
23139,2,very disappointed with the quality.,negative
23140,5,very satisfied with the quality.,positive
23141,2,very disappointed with the quality.,negative
23142,2,not worth the price.,negative
23143,4,great value for money.,positive
23144,4,"amazing experience, highly recommend!",positive
23145,1,very disappointed with the quality.,negative
23146,3,neutral about the quality.,neutral
23147,3,average experience overall.,neutral
23148,4,excellent product! exceeded expectations.,positive
23149,2,product stopped working after few days.,negative
23150,3,"product is okay, nothing special.",neutral
23151,1,product stopped working after few days.,negative
23152,5,very satisfied with the quality.,positive
23153,5,great value for money.,positive
23154,2,late delivery and poor packaging.,negative
23155,2,customer service was unhelpful.,negative
23156,5,great value for money.,positive
23157,2,product stopped working after few days.,negative
23158,4,"amazing experience, highly recommend!",positive
23159,5,"amazing experience, highly recommend!",positive
23160,5,fast delivery and great packaging.,positive
23161,4,very satisfied with the quality.,positive
23162,4,great value for money.,positive
23163,5,excellent product! exceeded expectations.,positive
23164,4,"amazing experience, highly recommend!",positive
23165,2,product stopped working after few days.,negative
23166,1,customer service was unhelpful.,negative
23167,5,great value for money.,positive
23168,4,excellent product! exceeded expectations.,positive
23169,1,not worth the price.,negative
23170,2,customer service was unhelpful.,negative
23171,1,late delivery and poor packaging.,negative
23172,2,not worth the price.,negative
23173,2,product stopped working after few days.,negative
23174,2,very disappointed with the quality.,negative
23175,5,great value for money.,positive
23176,5,fast delivery and great packaging.,positive
23177,5,"amazing experience, highly recommend!",positive
23178,5,"amazing experience, highly recommend!",positive
23179,1,customer service was unhelpful.,negative
23180,4,"amazing experience, highly recommend!",positive
23181,5,excellent product! exceeded expectations.,positive
23182,1,product stopped working after few days.,negative
23183,2,customer service was unhelpful.,negative
23184,2,not worth the price.,negative
23185,3,"delivery was fine, product is decent.",neutral
23186,1,late delivery and poor packaging.,negative
23187,1,very disappointed with the quality.,negative
23188,5,excellent product! exceeded expectations.,positive
23189,3,average experience overall.,neutral
23190,1,product stopped working after few days.,negative
23191,2,late delivery and poor packaging.,negative
23192,4,great value for money.,positive
23193,1,not worth the price.,negative
23194,3,neutral about the quality.,neutral
23195,4,excellent product! exceeded expectations.,positive
23196,2,very disappointed with the quality.,negative
23197,2,not worth the price.,negative
23198,3,"delivery was fine, product is decent.",neutral
23199,4,excellent product! exceeded expectations.,positive
23200,2,very disappointed with the quality.,negative
23201,5,very satisfied with the quality.,positive
23202,2,very disappointed with the quality.,negative
23203,3,"delivery was fine, product is decent.",neutral
23204,1,very disappointed with the quality.,negative
23205,4,very satisfied with the quality.,positive
23206,3,works fine but could be better.,neutral
23207,4,great value for money.,positive
23208,5,"amazing experience, highly recommend!",positive
23209,2,customer service was unhelpful.,negative
23210,2,not worth the price.,negative
23211,2,customer service was unhelpful.,negative
23212,3,"product is okay, nothing special.",neutral
23213,2,very disappointed with the quality.,negative
23214,2,not worth the price.,negative
23215,2,late delivery and poor packaging.,negative
23216,2,late delivery and poor packaging.,negative
23217,1,customer service was unhelpful.,negative
23218,3,"product is okay, nothing special.",neutral
23219,4,very satisfied with the quality.,positive
23220,2,product stopped working after few days.,negative
23221,4,great value for money.,positive
23222,4,fast delivery and great packaging.,positive
23223,1,customer service was unhelpful.,negative
23224,5,fast delivery and great packaging.,positive
23225,2,very disappointed with the quality.,negative
23226,3,"product is okay, nothing special.",neutral
23227,1,product stopped working after few days.,negative
23228,4,fast delivery and great packaging.,positive
23229,3,"delivery was fine, product is decent.",neutral
23230,2,product stopped working after few days.,negative
23231,3,neutral about the quality.,neutral
23232,3,"delivery was fine, product is decent.",neutral
23233,2,not worth the price.,negative
23234,3,works fine but could be better.,neutral
23235,4,very satisfied with the quality.,positive
23236,5,great value for money.,positive
23237,5,"amazing experience, highly recommend!",positive
23238,4,excellent product! exceeded expectations.,positive
23239,5,great value for money.,positive
23240,2,customer service was unhelpful.,negative
23241,4,great value for money.,positive
23242,4,very satisfied with the quality.,positive
23243,4,"amazing experience, highly recommend!",positive
23244,5,great value for money.,positive
23245,4,very satisfied with the quality.,positive
23246,3,average experience overall.,neutral
23247,3,neutral about the quality.,neutral
23248,3,neutral about the quality.,neutral
23249,2,product stopped working after few days.,negative
23250,4,great value for money.,positive
23251,5,"amazing experience, highly recommend!",positive
23252,3,average experience overall.,neutral
23253,4,fast delivery and great packaging.,positive
23254,3,"product is okay, nothing special.",neutral
23255,4,excellent product! exceeded expectations.,positive
23256,4,very satisfied with the quality.,positive
23257,1,late delivery and poor packaging.,negative
23258,2,very disappointed with the quality.,negative
23259,4,very satisfied with the quality.,positive
23260,1,not worth the price.,negative
23261,2,very disappointed with the quality.,negative
23262,2,late delivery and poor packaging.,negative
23263,5,fast delivery and great packaging.,positive
23264,2,late delivery and poor packaging.,negative
23265,5,great value for money.,positive
23266,5,"amazing experience, highly recommend!",positive
23267,4,excellent product! exceeded expectations.,positive
23268,5,very satisfied with the quality.,positive
23269,1,late delivery and poor packaging.,negative
23270,4,fast delivery and great packaging.,positive
23271,4,excellent product! exceeded expectations.,positive
23272,1,product stopped working after few days.,negative
23273,4,fast delivery and great packaging.,positive
23274,1,late delivery and poor packaging.,negative
