id_cliente,calificacion,texto_de_review,opinion
23352,3,neutral about the quality.,0
23353,4,very satisfied with the quality.,1
23354,2,not worth the price.,0
23355,1,very disappointed with the quality.,0
23356,5,"amazing experience, highly recommend!",1
23357,4,very satisfied with the quality.,1
23358,1,very disappointed with the quality.,0
23359,1,product stopped working after few days.,0
23360,1,customer service was unhelpful.,0
23361,5,"amazing experience, highly recommend!",1
23362,1,very disappointed with the quality.,0
23363,1,customer service was unhelpful.,0
23364,1,customer service was unhelpful.,0
23365,3,"delivery was fine, product is decent.",0
23366,3,works fine but could be better.,0
23367,2,very disappointed with the quality.,0
23368,2,customer service was unhelpful.,0
23369,5,very satisfied with the quality.,1
23370,5,fast delivery and great packaging.,1
23371,2,customer service was unhelpful.,0
23372,4,excellent product! exceeded expectations.,1
23373,3,average experience overall.,0
23374,4,excellent product! exceeded expectations.,1
23375,5,excellent product! exceeded expectations.,1
23376,2,customer service was unhelpful.,0
23377,5,great value for money.,1
23378,5,"amazing experience, highly recommend!",1
23379,4,fast delivery and great packaging.,1
23380,1,very disappointed with the quality.,0
23381,3,works fine but could be better.,0
23382,5,great value for money.,1
23383,4,great value for money.,1
23384,2,customer service was unhelpful.,0
23385,5,great value for money.,1
23386,4,great value for money.,1
23387,5,fast delivery and great packaging.,1
23388,4,very satisfied with the quality.,1
23389,5,very satisfied with the quality.,1
23390,3,average experience overall.,0
23391,1,not worth the price.,0
23392,2,very disappointed with the quality.,0
23393,3,"delivery was fine, product is decent.",0
23394,2,not worth the price.,0
23395,3,works fine but could be better.,0
23396,3,"delivery was fine, product is decent.",0
23397,1,customer service was unhelpful.,0
23398,5,excellent product! exceeded expectations.,1
23399,3,"product is okay, nothing special.",0
23400,2,not worth the price.,0
23401,3,neutral about the quality.,0
23402,4,great value for money.,1
23403,2,product stopped working after few days.,0
23404,1,product stopped working after few days.,0
23405,3,works fine but could be better.,0
23406,1,customer service was unhelpful.,0
23407,5,great value for money.,1
23408,1,late delivery and poor packaging.,0
23409,5,very satisfied with the quality.,1
23410,5,great value for money.,1
23411,4,fast delivery and great packaging.,1
23412,4,excellent product! exceeded expectations.,1
23413,5,fast delivery and great packaging.,1
23414,4,excellent product! exceeded expectations.,1
23415,1,late delivery and poor packaging.,0
23416,4,excellent product! exceeded expectations.,1
23417,3,"delivery was fine, product is decent.",0
23418,1,not worth the price.,0
23419,2,not worth the price.,0
23420,3,average experience overall.,0
23421,1,not worth the price.,0
23422,5,excellent product! exceeded expectations.,1
23423,2,not worth the price.,0
23424,4,excellent product! exceeded expectations.,1
23425,2,late delivery and poor packaging.,0
23426,4,"amazing experience, highly recommend!",1
23427,5,great value for money.,1
23428,4,great value for money.,1
23429,5,great value for money.,1
23430,2,product stopped working after few days.,0
23431,1,customer service was unhelpful.,0
23432,2,product stopped working after few days.,0
23433,4,excellent product! exceeded expectations.,1
23434,1,not worth the price.,0
23435,2,not worth the price.,0
23436,4,very satisfied with the quality.,1
23437,4,excellent product! exceeded expectations.,1
23438,2,customer service was unhelpful.,0
23439,2,very disappointed with the quality.,0
23440,2,late delivery and poor packaging.,0
23441,2,not worth the price.,0
23442,1,late delivery and poor packaging.,0
23443,2,late delivery and poor packaging.,0
23444,5,very satisfied with the quality.,1
23445,4,excellent product! exceeded expectations.,1
23446,1,very disappointed with the quality.,0
23447,5,"amazing experience, highly recommend!",1
23448,3,"product is okay, nothing special.",0
23449,2,not worth the price.,0
23450,2,not worth the price.,0
23451,5,very satisfied with the quality.,1
23452,2,not worth the price.,0
23453,5,"amazing experience, highly recommend!",1
23454,5,fast delivery and great packaging.,1
23455,1,late delivery and poor packaging.,0
23456,2,very disappointed with the quality.,0
23457,3,"product is okay, nothing special.",0
23458,2,customer service was unhelpful.,0
23459,5,very satisfied with the quality.,1
23460,5,great value for money.,1
23461,5,"amazing experience, highly recommend!",1
23462,3,works fine but could be better.,0
23463,1,not worth the price.,0
23464,3,"delivery was fine, product is decent.",0
23465,5,very satisfied with the quality.,1
23466,4,excellent product! exceeded expectations.,1
23467,2,product stopped working after few days.,0
23468,2,very disappointed with the quality.,0
23469,4,great value for money.,1
23470,3,average experience overall.,0
23471,4,great value for money.,1
23472,2,product stopped working after few days.,0
23473,2,very disappointed with the quality.,0
23474,1,very disappointed with the quality.,0
23475,4,fast delivery and great packaging.,1
23476,4,fast delivery and great packaging.,1
23477,5,great value for money.,1
23478,2,very disappointed with the quality.,0
23479,4,excellent product! exceeded expectations.,1
23480,1,not worth the price.,0
23481,5,very satisfied with the quality.,1
23482,5,excellent product! exceeded expectations.,1
23483,3,"delivery was fine, product is decent.",0
23484,3,works fine but could be better.,0
23485,1,product stopped working after few days.,0
23486,1,very disappointed with the quality.,0
23487,1,late delivery and poor packaging.,0
23488,2,not worth the price.,0
23489,2,late delivery and poor packaging.,0
23490,4,very satisfied with the quality.,1
23491,2,product stopped working after few days.,0
23492,2,product stopped working after few days.,0
23493,5,fast delivery and great packaging.,1
23494,1,customer service was unhelpful.,0
23495,5,very satisfied with the quality.,1
23496,5,fast delivery and great packaging.,1
23497,2,very disappointed with the quality.,0
23498,4,very satisfied with the quality.,1
23499,1,not worth the price.,0
23500,3,works fine but could be better.,0
23501,1,late delivery and poor packaging.,0
23502,4,great value for money.,1
23503,4,"amazing experience, highly recommend!",1
23504,2,customer service was unhelpful.,0
23505,2,very disappointed with the quality.,0
23506,4,"amazing experience, highly recommend!",1
23507,5,excellent product! exceeded expectations.,1
23508,1,customer service was unhelpful.,0
23509,1,customer service was unhelpful.,0
23510,2,very disappointed with the quality.,0
23511,3,average experience overall.,0
23512,1,customer service was unhelpful.,0
23513,5,fast delivery and great packaging.,1
23514,2,late delivery and poor packaging.,0
23515,3,neutral about the quality.,0
23516,5,fast delivery and great packaging.,1
23517,3,neutral about the quality.,0
23518,2,customer service was unhelpful.,0
23519,4,excellent product! exceeded expectations.,1
23520,1,late delivery and poor packaging.,0
23521,2,not worth the price.,0
23522,5,fast delivery and great packaging.,1
23523,5,very satisfied with the quality.,1
23524,3,average experience overall.,0
23525,4,"amazing experience, highly recommend!",1
23526,1,not worth the price.,0
23527,5,very satisfied with the quality.,1
23528,2,late delivery and poor packaging.,0
23529,2,not worth the price.,0
23530,1,customer service was unhelpful.,0
23531,2,very disappointed with the quality.,0
23532,3,"delivery was fine, product is decent.",0
23533,5,"amazing experience, highly recommend!",1
23534,2,late delivery and poor packaging.,0
23535,5,very satisfied with the quality.,1
23536,5,very satisfied with the quality.,1
23537,5,"amazing experience, highly recommend!",1
23538,4,great value for money.,1
23539,3,neutral about the quality.,0
23540,4,great value for money.,1
23541,5,very satisfied with the quality.,1
23542,5,"amazing experience, highly recommend!",1
23543,1,not worth the price.,0
23544,1,product stopped working after few days.,0
23545,3,average experience overall.,0
23546,3,"delivery was fine, product is decent.",0
23547,4,great value for money.,1
23548,4,fast delivery and great packaging.,1
23549,3,works fine but could be better.,0
23550,3,works fine but could be better.,0
23551,5,great value for money.,1
23552,1,product stopped working after few days.,0
23553,2,not worth the price.,0
23554,2,customer service was unhelpful.,0
23555,2,not worth the price.,0
23556,1,late delivery and poor packaging.,0
23557,1,product stopped working after few days.,0
23558,2,late delivery and poor packaging.,0
23559,5,great value for money.,1
23560,3,neutral about the quality.,0
23561,5,"amazing experience, highly recommend!",1
23562,5,"amazing experience, highly recommend!",1
23563,2,very disappointed with the quality.,0
23564,4,great value for money.,1
23565,4,great value for money.,1
23566,5,very satisfied with the quality.,1
23567,1,product stopped working after few days.,0
23568,5,"amazing experience, highly recommend!",1
23569,2,product stopped working after few days.,0
23570,2,late delivery and poor packaging.,0
23571,3,average experience overall.,0
23572,4,"amazing experience, highly recommend!",1
23573,3,average experience overall.,0
23574,4,great value for money.,1
23575,2,late delivery and poor packaging.,0
23576,1,very disappointed with the quality.,0
23577,3,neutral about the quality.,0
23578,3,"delivery was fine, product is decent.",0
23579,3,works fine but could be better.,0
23580,4,"amazing experience, highly recommend!",1
23581,5,very satisfied with the quality.,1
23582,3,neutral about the quality.,0
23583,2,not worth the price.,0
23584,3,neutral about the quality.,0
23585,4,"amazing experience, highly recommend!",1
23586,3,works fine but could be better.,0
23587,4,excellent product! exceeded expectations.,1
23588,1,very disappointed with the quality.,0
23589,5,great value for money.,1
23590,1,not worth the price.,0
23591,4,excellent product! exceeded expectations.,1
23592,1,not worth the price.,0
23593,3,average experience overall.,0
23594,3,"delivery was fine, product is decent.",0
23595,3,"delivery was fine, product is decent.",0
23596,3,"delivery was fine, product is decent.",0
23597,1,late delivery and poor packaging.,0
23598,5,excellent product! exceeded expectations.,1
23599,3,neutral about the quality.,0
23600,5,fast delivery and great packaging.,1
23601,1,very disappointed with the quality.,0
23602,2,customer service was unhelpful.,0
23603,2,late delivery and poor packaging.,0
23604,5,fast delivery and great packaging.,1
